url,image,name,price,details
https://www.amazon.pl/Comprehension-Ages-5-7-Ideal-Learning/dp/0008134308/ref=sr_1_34?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-34,https://m.media-amazon.com/images/I/71rMBaLOyZL._AC_UL320_.jpg,Comprehension Ages 5-7: Ideal for Home Learning,"19,99","#<struct ProductDetails lang=""Angielski"", model_nr=nil, country_of_origin=nil, rating_avg=""4,7"", reviews_num=""2 508"">"
https://www.amazon.pl/Sonic-Forces-Day-One-PlayStation/dp/B074F2YGQH/ref=sr_1_35?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-35,https://m.media-amazon.com/images/I/81TU21Ze65L._AC_UL320_.jpg,Sonic Forces Day One Edition [PlayStation 4] – wersja niemiecka,"93,96","#<struct ProductDetails lang=""Angielski, Niemiecki, Francuski, Hiszpański, Włoski"", model_nr=""PS4 Sonic Forces Day One Edition"", country_of_origin=nil, rating_avg=""4,5"", reviews_num=""861"">"
https://www.amazon.pl/Electronic-Arts-Sims-przytulny-startowy/dp/B0BF5W5VQ4/ref=sr_1_36?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-36,https://m.media-amazon.com/images/I/81QWcFOp8VL._AC_UL320_.jpg,Electronic Arts The Sims 4 - Czysty i przytulny pakiet startowy (kod w pudełku) (PC),"73,25","#<struct ProductDetails lang=nil, model_nr=nil, country_of_origin=nil, rating_avg="""", reviews_num="""">"
https://www.amazon.pl/Nintendo-Xenoblade-Chronicles-Definitive-Switch/dp/B086HF9CX7/ref=sr_1_37?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-37,https://m.media-amazon.com/images/I/91FD6Isz6LL._AC_UL320_.jpg,Nintendo Xenoblade Chronicles: Definitive Edition (Nintendo Switch),"","#<struct ProductDetails lang=""Angielski"", model_nr=""10002044"", country_of_origin=nil, rating_avg=""4,7"", reviews_num=""2 612"">"
https://www.amazon.pl/KS1-SATs-Reasoning-10-Minute-Tests/dp/0721714943/ref=sr_1_38?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-38,https://m.media-amazon.com/images/I/61QALGFnNFL._AC_UL320_.jpg,KS1 SATs Reasoning 10-Minute Tests,"31,97","#<struct ProductDetails lang=""Angielski"", model_nr=nil, country_of_origin=nil, rating_avg=""4,7"", reviews_num=""52"">"
https://www.amazon.pl/Just-Dance-2018-Nintendo-niemiecka/dp/B071K6KX89/ref=sr_1_39?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-39,https://m.media-amazon.com/images/I/713nhPY+GpL._AC_UL320_.jpg,Just Dance 2018 - [Nintendo Switch] – wersja niemiecka,"220,94","#<struct ProductDetails lang=nil, model_nr=nil, country_of_origin=nil, rating_avg=""4,4"", reviews_num=""313"">"
https://www.amazon.pl/Koszulka-m%C4%99ska-Game-Biala-bialy/dp/B0CNLR7JLN/ref=sr_1_40?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-40,https://m.media-amazon.com/images/I/61fWhActpuL._AC_UL320_.jpg,Koszulka męska The Sims 4 Game. Biała,"","#<struct ProductDetails lang=nil, model_nr=nil, country_of_origin=nil, rating_avg="""", reviews_num="""">"
https://www.amazon.pl/Nintendo-Legend-Zelda-Awakening-Switch/dp/B07SMRLNJH/ref=sr_1_41?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-41,https://m.media-amazon.com/images/I/71XfeZI6JwL._AC_UL320_.jpg,Nintendo The Legend of Zelda: Link's Awakening (Nintendo Switch),"217,00","#<struct ProductDetails lang=""Angielski"", model_nr=""Nintendo201943"", country_of_origin=""Japonia"", rating_avg=""4,8"", reviews_num=""6 504"">"
https://www.amazon.pl/Sims-Growing-Together-Expansion-Pack/dp/B0BSXM2W4B/ref=sr_1_42?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-42,https://m.media-amazon.com/images/I/71VHCL58zWL._AC_UL320_.jpg,The Sims 4 Growing Together Expansion Pack,"182,30","#<struct ProductDetails lang=nil, model_nr=nil, country_of_origin=nil, rating_avg="""", reviews_num="""">"
https://www.amazon.pl/Activision-Bandicoot-Trilogy-Nintendo-Switch/dp/B07BB4R214/ref=sr_1_43?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-43,https://m.media-amazon.com/images/I/71yHFB4coUL._AC_UL320_.jpg,Activision Crash Bandicoot N. Sane Trilogy (Nintendo Switch),"","#<struct ProductDetails lang=""Angielski"", model_nr=""88199EN"", country_of_origin=nil, rating_avg=""4,7"", reviews_num=""5 904"">"
https://www.amazon.pl/Microsoft-Flight-Simulator-Pilots-Training/dp/0764588222/ref=sr_1_44?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-44,https://m.media-amazon.com/images/I/71r3dkATSaL._AC_UL320_.jpg,Microsoft Flight Simulator X For Pilots: Real World Training,"98,44","#<struct ProductDetails lang=""Angielski"", model_nr=nil, country_of_origin=nil, rating_avg=""4,3"", reviews_num=""592"">"
https://www.amazon.pl/Shadow-Tomb-Raider-PlayStation-niemiecka/dp/B07BGLMBLM/ref=sr_1_45?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-45,https://m.media-amazon.com/images/I/81bIeXPFXLL._AC_UL320_.jpg,Shadow of the Tomb Raider – [PlayStation 4] – wersja niemiecka,"83,54","#<struct ProductDetails lang=""Niemiecki"", model_nr=""1027184"", country_of_origin=nil, rating_avg=""4,6"", reviews_num=""2 411"">"
https://www.amazon.pl/Sims-4-pakiet-6-PC/dp/B07B7WHJXK/ref=sr_1_46?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-46,https://m.media-amazon.com/images/I/81iRkqSD+KL._AC_UL320_.jpg,Sims 4 - pakiet 6 - [PC],"","#<struct ProductDetails lang=nil, model_nr=nil, country_of_origin=nil, rating_avg="""", reviews_num="""">"
https://www.amazon.pl/Just-Dance-2019-Nintendo-niemiecka/dp/B07DMH5HT3/ref=sr_1_47?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-47,https://m.media-amazon.com/images/I/91roHN-uA-L._AC_UL320_.jpg,Just Dance 2019 - [Nintendo Switch] – wersja niemiecka,"169,00","#<struct ProductDetails lang=nil, model_nr=nil, country_of_origin=nil, rating_avg=""4,5"", reviews_num=""491"">"
https://www.amazon.pl/Sims-Star-Wars-Voyage-Batuu/dp/B08GYQPQFK/ref=sr_1_48?dib=eyJ2IjoiMSJ9.GlkbHfBEN7Tk_UPKPkFghSpw01yuH94nsDEGMPM4ZW1SE0xASIc8TAWUHPGtxj4WeHOlv91fp07guciZfQN_QRJTRTBoZYghYszHlV34GiWUpKZ4wFSUEUSVYudpL8mbLgVk_WLqGW3cL8LzGGo-D2EtqzNgFLHFjZn66shDnDu2UO0y_Y2A9mYvv-xbpzbYucyMJoyT25jUis5XIahk5zIO8cmxHuZ7mKBtx2UqUC_q9cL-KEFpdxXCqiOMuEbNigUPXIINYU6y0D6ogEa2f28HShIbQV2ogV_PPebgqtE._1i745_oUzAiln255V33wVLesameFAo1IFOJL4Unl-Y&dib_tag=se&keywords=sims+5+game&qid=1705772768&sr=8-48,https://m.media-amazon.com/images/I/71KlSIs1JzL._AC_UL320_.jpg,Les Sims 4 Star Wars: Voyage Sur Batuu,"31,48","#<struct ProductDetails lang=""Angielski"", model_nr=nil, country_of_origin=""Francja"", rating_avg=""5,0"", reviews_num=""4"">"
